time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-21T23:38:23.840Z|17.9751666666667|-66.8196666666667|10.23|2.57|md|17|161||0.16|pr|pr71355408|2022-06-21T23:51:11.480Z|earthquake|0.35|0.58|0.134503503856925|8|reviewed|pr|pr
2022-06-21T23:26:49.340Z|17.9696666666667|-66.8191666666667|11.63|2.95|md|21|164||0.11|pr|pr71355398|2022-06-21T23:55:36.730Z|earthquake|0.28|0.39|0.281029329834133|17|reviewed|pr|pr
2022-06-21T23:25:49.700Z|37.6403333|-118.8858333|-0.28|0.07|md|9|117|0.009628|0.08|nc|nc73749266|2022-06-22T05:36:14.515Z|earthquake|0.3|0.39|0.165|7|reviewed|nc|nc
2022-06-21T23:18:52.700Z|38.828167|-122.8088303|1.66|1|md|20|40|0.004863|0.02|nc|nc73749261|2022-06-21T23:27:11.372Z|earthquake|0.21|0.46|0.15|3|automatic|nc|nc
2022-06-21T23:06:22.160Z|19.1958332061768|-155.406005859375|31.2099990844727|2.2|ml|26|161||0.140000001|hv|hv73051247|2022-06-21T23:11:51.330Z|earthquake|0.64|1.19000006|0.24|3|automatic|hv|hv
2022-06-21T23:02:46.140Z|33.286|-115.9721667|4.38|1.11|ml|36|81|0.01288|0.19|ci|ci40288760|2022-06-22T15:32:50.540Z|earthquake|0.26|0.54|0.151|10|reviewed|ci|ci
2022-06-21T22:48:22.590Z|53.9828333333333|-166.121833333333|15.76|-0.19|ml|7|318||0.13|av|av91063698|2022-06-22T08:27:05.080Z|earthquake|1.3|2.2|0.192911588341084|7|reviewed|av|av
2022-06-21T22:44:58.290Z|19.19700050354|-155.475662231445|34.5299987792969|1.86000001|md|29|92||0.109999999|hv|hv73051227|2022-06-21T22:48:13.750Z|earthquake|0.6|1.19000006|0.930000007|8|automatic|hv|hv
2022-06-21T22:44:16.737Z|63.1189|-151.5|9.5|2.8|ml||||0.88|ak|ak0227wtsp0j|2022-06-22T00:15:47.040Z|earthquake||0.3|||reviewed|ak|ak
2022-06-21T22:40:35.010Z|37.6373333|-118.881|-0.25|0.76|md|11|86|0.01441|0.05|nc|nc73749246|2022-06-23T16:58:13.263Z|earthquake|0.24|0.26|0.21|8|reviewed|nc|nc
